     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
         114   3.0897e+02   0.0000e+00   4.5997e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         115   3.0717e+02   0.0000e+00   4.5729e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         116   3.0537e+02   0.0000e+00   4.5461e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         117   3.0357e+02   0.0000e+00   4.5193e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         118   3.0177e+02   0.0000e+00   4.4924e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         119   4.0620e+02   0.0000e+00   9.0719e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         120   4.0440e+02   0.0000e+00   9.0317e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         121   4.0259e+02   0.0000e+00   8.9915e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         122   4.0079e+02   0.0000e+00   8.9512e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         123   3.9899e+02   0.0000e+00   8.9110e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         124   3.9719e+02   0.0000e+00   8.8708e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         125   3.9539e+02   0.0000e+00   8.8305e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         126   3.9359e+02   0.0000e+00   8.7903e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         127   3.9179e+02   0.0000e+00   8.7500e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         128   3.8999e+02   0.0000e+00   8.7098e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         129   3.8818e+02   0.0000e+00   8.6696e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         130   3.8638e+02   0.0000e+00   8.6293e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         131   3.8458e+02   0.0000e+00   8.5891e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         132   3.8278e+02   0.0000e+00   8.5489e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         133   3.8098e+02   0.0000e+00   8.5086e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         134   3.7918e+02   0.0000e+00   8.4684e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         135   3.7738e+02   0.0000e+00   8.4282e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         136   3.7558e+02   0.0000e+00   8.3879e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         137   3.7377e+02   0.0000e+00   8.3477e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         138   3.7197e+02   0.0000e+00   8.3075e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         139   3.7017e+02   0.0000e+00   8.2672e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         140   3.6837e+02   0.0000e+00   8.2270e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         141   3.6657e+02   0.0000e+00   8.1868e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         142   3.6477e+02   0.0000e+00   8.1465e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         143   3.6297e+02   0.0000e+00   8.1063e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         144   3.6117e+02   0.0000e+00   8.0661e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         145   3.5936e+02   0.0000e+00   8.0258e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         146   3.5756e+02   0.0000e+00   7.9856e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         147   3.5576e+02   0.0000e+00   7.9454e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
         148   3.5396e+02   0.0000e+00   7.9051e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
