     Node ID      R Coord      T Coord      Z Coord            R            T            Z    Magnitude
       14468   4.0810e+02   0.0000e+00  -1.0684e+03  -3.9587e+05   0.0000e+00   0.0000e+00   3.9587e+05
       14469   4.0810e+02   0.0000e+00  -1.0638e+03  -4.0031e+05   0.0000e+00   0.0000e+00   4.0031e+05
       14470   4.0810e+02   0.0000e+00  -1.0592e+03  -4.0477e+05   0.0000e+00   0.0000e+00   4.0477e+05
       14471   4.0810e+02   0.0000e+00  -1.0546e+03  -4.0864e+05   0.0000e+00   0.0000e+00   4.0864e+05
       14545   4.0810e+02   0.0000e+00  -1.0200e+03  -2.8275e+06   0.0000e+00   0.0000e+00   2.8275e+06
       14546   4.0810e+02   0.0000e+00  -9.9000e+02  -2.9150e+06   0.0000e+00   0.0000e+00   2.9150e+06
       14547   4.0810e+02   0.0000e+00  -9.6000e+02  -2.9601e+06   0.0000e+00   0.0000e+00   2.9601e+06
       14548   4.0810e+02   0.0000e+00  -9.3000e+02  -2.9792e+06   0.0000e+00   0.0000e+00   2.9792e+06
       14549   4.0810e+02   0.0000e+00  -9.0000e+02  -2.9852e+06   0.0000e+00   0.0000e+00   2.9852e+06
       14550   4.0810e+02   0.0000e+00  -8.7000e+02  -2.9867e+06   0.0000e+00   0.0000e+00   2.9867e+06
       14551   4.0810e+02   0.0000e+00  -8.4000e+02  -2.9871e+06   0.0000e+00   0.0000e+00   2.9871e+06
       14552   4.0810e+02   0.0000e+00  -8.1000e+02  -2.9876e+06   0.0000e+00   0.0000e+00   2.9876e+06
       14553   4.0810e+02   0.0000e+00  -7.8000e+02  -2.9884e+06   0.0000e+00   0.0000e+00   2.9884e+06
       14554   4.0810e+02   0.0000e+00  -7.5000e+02  -2.9892e+06   0.0000e+00   0.0000e+00   2.9892e+06
       14555   4.0810e+02   0.0000e+00  -7.2000e+02  -2.9899e+06   0.0000e+00   0.0000e+00   2.9899e+06
       14556   4.0810e+02   0.0000e+00  -6.9000e+02  -2.9904e+06   0.0000e+00   0.0000e+00   2.9904e+06
       14557   4.0810e+02   0.0000e+00  -6.6000e+02  -2.9908e+06   0.0000e+00   0.0000e+00   2.9908e+06
       14558   4.0810e+02   0.0000e+00  -6.3000e+02  -2.9910e+06   0.0000e+00   0.0000e+00   2.9910e+06
       14559   4.0810e+02   0.0000e+00  -6.0000e+02  -2.9911e+06   0.0000e+00   0.0000e+00   2.9911e+06
       14560   4.0810e+02   0.0000e+00  -5.7000e+02  -2.9911e+06   0.0000e+00   0.0000e+00   2.9911e+06
       14561   4.0810e+02   0.0000e+00  -5.4000e+02  -2.9911e+06   0.0000e+00   0.0000e+00   2.9911e+06
       14562   4.0810e+02   0.0000e+00  -5.1000e+02  -2.9909e+06   0.0000e+00   0.0000e+00   2.9909e+06
       14563   4.0810e+02   0.0000e+00  -4.8000e+02  -2.9909e+06   0.0000e+00   0.0000e+00   2.9909e+06
       14564   4.0810e+02   0.0000e+00  -4.5000e+02  -2.9906e+06   0.0000e+00   0.0000e+00   2.9906e+06
       14565   4.0810e+02   0.0000e+00  -4.2000e+02  -2.9905e+06   0.0000e+00   0.0000e+00   2.9905e+06
       14566   4.0810e+02   0.0000e+00  -3.9000e+02  -2.9902e+06   0.0000e+00   0.0000e+00   2.9902e+06
       14567   4.0810e+02   0.0000e+00  -3.6000e+02  -2.9900e+06   0.0000e+00   0.0000e+00   2.9900e+06
       14568   4.0810e+02   0.0000e+00  -3.3000e+02  -2.9896e+06   0.0000e+00   0.0000e+00   2.9896e+06
       14569   4.0810e+02   0.0000e+00  -3.0000e+02  -2.9898e+06   0.0000e+00   0.0000e+00   2.9898e+06
       14570   4.0810e+02   0.0000e+00  -2.7000e+02  -2.9897e+06   0.0000e+00   0.0000e+00   2.9897e+06
